id,name,description
Q77048094,Algernon,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q78096827,Hans,fictional extraterrestrial character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q78096904,Fitz,fictional extraterrestrial character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q78097615,Turtlestein,fictional character from the 1987–1996 animated Teenage Mutant Ninja Turtles television series
Q78098121,Rupert,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q78240923,Grybyx,fictional extraterrestrial animal from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q78242914,Grillox,fictional extraterrestrial animal from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q78667400,Pretendicon,fictional robot from the 1987–1996 animated Teenage Mutant Ninja Turtles television series
Q79974283,Shibano,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q80210040,Mortu,fictional character in the 2003–2009 Teenage Mutant Ninja Turtles animated television series
Q99975985,Herman the Horrible,fictional robot from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q99977684,Nerma,fictional character from the 1987–1996 animated Teenage Mutant Ninja Turtles television series
Q99979279,Merrick,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q99979937,Dredd,fictional cyborg from the 1987–1996 animated Teenage Mutant Ninja Turtles television series
Q99979973,Great Chaarg,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q99980184,Karg,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q99980305,Draconus,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series
Q252662,Shredder,fictional Teenage Mutant Ninja Turtles character
Q1064555,Kumari,manifestations of the divine female energy or devi in Hindu religious traditions
Q1082911,Elyon,name of God in Judaism
Q1088421,Ninkasi,Sumerian goddess of beer
Q1091393,Cian,mythical character
Q3984759,Bertha,fictional character from the Pokémon franchise
Q3986784,The End,character in Metal Gear
Q3990267,Theresa,fictional character from Fable
Q3990570,Tommy Angelo,video game character
Q3993053,Hugh,fictional Pokemon character
Q3997231,Trafalgar Law,fictional character from One Piece
Q4000015,Tsukune Aono,protagonist of the 2004 manga series Rosario + Vampire
Q4006530,Ursula,fictional character from the Pokémon franchise
Q4007658,Greta,fictional character from the Pokémon franchise
Q4007854,Falkner,
Q4008584,Vanilla H,fictional character from Galaxy Angel
Q4009353,Roxie,fictional character from the Pokémon series
Q4089734,Echion,"Argonaut, son of Hermes, in Greek mythology"
Q4095839,Branchus,"seer, son of Smicrus in Greek mythology"
Q4095840,Branchus,father of Cercyon in Greek mythology
Q4132258,Galas,son of Polyphemus in Greek mythology
Q4161962,Diogeneia,daughter of Cephissus in Greek mythology
Q4161961,Diogeneia,mythical daughter of Celeus at Eleusis
Q4162118,Dysaules,mythical importer of the Eleusinian mysteries to Phlius
Q4165042,Dolichus,character in poetry of Homer and Hesiod
Q4167385,Dion,king of Laconia
Q4187165,Zarex,son of Carystus in Greek mythology
Q4198963,Icadius,son of Apollo in Greek mythology
Q4200286,Immaradus,son of Eumolpus in Greek mythology
Q4202635,Iodame,daughter of Itonus in Greek mythology
Q4205332,Itonus,son of Amphictyon
Q4205397,Iphiclus,son of Thestius
Q4207037,Caucon,mythical son of Celaenus
Q4218933,Ceyx,mythical king of Trachinia
Q4223631,Clymene,daughter of Hippalcmus in Greek mythology
Q4223629,Clymenus,mythical king of Arcadia
Q4223977,Klytia,daughter of Pandareus
Q4224738,Cnopus,mythical son of Codrus
Q4233066,Corybas,mythical son of Iasion
Q4237581,Cranae,daughter of Cranaus in Greek mythology
Q4289224,Mecon,mythological Greek character
Q4289284,Melanippus,lover of Comaetho
Q4289430,Meliboea,"mythological Ephesian, lover of Alexis"
Q4289508,Melissa,character
Q4289514,Melite,mythical daughter of Apollo
Q4291630,Metapontos,"son of Sisyphus in Greek mythology, founder of Metapontum"
Q4292726,Mygdon of Bebryces,son of Poseidon in Greek mythology
Q4293429,Milichus,Iberian king in ancient Latin poetry
Q4300425,Molione,"Mythological character, mother of the Moliones"
Q4311445,Nausithous,
Q4332702,Ocridion,Greek mythological character
Q4337109,Orthaea,daughter of Hyacinthus the Lacedaemonian in Greek mythology
Q4337246,Orchomenus,"mythical king, son of Minyas"
Q4342721,Pallene,mythical daughter of Sithon
Q4343853,Panasagor,son of Sagylus in Greek mythology
Q4343925,Pandion,son of Phineus in Greek mythology
Q4343930,Pandora,"in Greek mythology, daughter of Erechtheus and Praxithea"
Q4344106,Pancratis,mythical daughter of Aloeus and Iphimedeia
Q4347884,Pedias,"mythological Greek character, wife of Kranaos"
Q4348382,Poemander,son of Chaeresilaus in Greek mythology
Q4348406,Rhexenor,"mythological Greek character, son of Nausítou"
Q4365080,Plinus,legendary Scythian king
Q4370313,Pollis,legendary colonizer on Crete
Q4371789,Pompholiga,
Q4380738,Yang,fictional character from Street Fighter
Q4381775,Hakan,character from the Street Fighter fighting game series
Q4382482,Jhun Hoon,fictional character from The King of Fighters
Q4383562,Crimson Viper,Street Fighter character
Q4384212,Vanessa,fictional character from The King of Fighters
Q4384408,Sol Badguy,fictional character from Guilty Gear
Q4384627,Choi Bounge,fictional character from The King of Fighters
Q4384961,Jedah Dohma,character from the Darkstalkers series
Q4384968,Elena,Street Fighter character
Q4385215,Doctor Wily,fictional Mega Man character
Q4385649,Eiji Kisaragi,fictional character from Art of Fighting and The King of Fighters
Q4385952,Earthquake,fictional character from Samurai Shodown
Q4385991,Lucca Ashtear,fictional character from Chrono Trigger
Q4386168,Rolento,fictional character from Final Fight and Street Fighter
Q4386198,Eagle,fictional character from Street Fighter
Q4386210,Frog,fictional character from Chrono Trigger
Q4386260,A.B.A,fictional character from Guilty Gear
Q4386264,Millia Rage,fictional character from Guilty Gear
Q4386271,Jam Kuradoberi,fictional character from Guilty Gear
Q4386306,Maxima,fictional character from The King of Fighters
Q4386776,Sodom,Final Fight and Street Fighter character
Q4386858,Hanzo Hattori,fictional character from Samurai Shodown
Q4386871,Jin Chonrei,fictional character from Fatal Fury
Q4387524,Whip,fictional character from The King of Fighters
Q4387528,Ralf Jones,"fictional character from Ikari Warriors, Metal Slug, and The King of Fighters"
Q4387575,Oswald,fictional character from The King of Fighters
Q4387585,Shen Woo,fictional character from The King of Fighters
Q4387629,Twelve,fictional character from Street Fighter
Q4387874,Duo Lon,fictional character from The King of Fighters
Q4387885,Gen,video game character from the Street Fighter series
Q4388160,Alex,fictional character from Street Fighter
Q4388823,Chang Wufei,fictional character from Mobile Suit Gundam Wing
Q4405800,Erza Scarlet,fictional character from Fairy Tail
Q4461865,Trambelus,son of Telamon in Greek mythology
Q4482627,Phoenodamas,mythical Trojan
Q4482867,Theophane,daughter of Bisaltes in Greek mythology
Q4492507,Phrasius,son of Neleus in Greek mythology
Q4501406,Chryses,son of Chryseis and Agamemnon in Greek mythology
Q4529726,Eurymedon,
Q4529779,Aegleis,ancient Greek mythological figure
Q4530734,Elatus,Lapith prince
Q4530787,Eleius,mythical king of Elis
Q4532166,Aeolus,son of Hippotes in Greek mythology
Q4662238,Tishtrya,Zoroastrian divinity of Rain and the Star Sirius
Q4667905,Abira,South American deity
Q4672174,Acat,Maya god of tattooing
Q4674185,Acintya,Supreme God of Indonesian Hinduism
Q4687786,Aenete,ancient Greek mythological figure
Q4687813,Aeneus,mythical founder of Aenus
Q4687914,Alphesiboea,"character in Greek mythology, mother of Adonis (according to some versions of the myth)"
Q4688387,Aerope,mythical daughter of Cepheus
Q4694558,Aguingay,Philippine mythological figure
Q4694723,Agwu Nsi,Igbo Alusi of divination
Q4702724,Al-Kutbay,Arabian deity - the scribe
Q4702904,Three Noble Children,Figures in Japanese mythology
Q4705725,Alaisiagae,name or epithet of Germanic goddesses
Q4706038,Alan,legendary creature
Q4739149,Amai-te-rangi,
Q4817193,Atom,DC Comics superhero
Q4850286,Bald Bull,video game character
Q4852672,Balthier,fictional character in Final Fantasy
Q4874693,Bayonetta,fictional character from Bayonetta
Q4895997,Nanase,
Q4908302,May Lee,fictional character from The King of Fighters
Q4918636,Sakura Matō,fictional character in the Fate series
Q4918698,Illyasviel von Einzbern,fictional character from Fate series
Q4918886,Saber,fictional character from the Fate series
Q4919813,Kirei Kotomine,Fate Series fictional character
Q4919835,Shirō Emiya,fictional character from the Fate series
Q4919883,Rin Tohsaka,fictional character in the Fate series
Q4920194,Sho Hayate,fictional character from Savage Reign and The King of Fighters
Q4922057,Kuroko,fictional character from Samurai Shodown
Q4922973,Heavy D!,fictional character from The King of Fighters
Q4923104,Galford,fictional character from Samurai Shodown
Q4924034,Allen Snider,
Q5576009,God in Abrahamic religions,concept of God in Abrahamic religions
Q5591544,Erinle,deity in the Yoruba religion
Q5619529,Gunungsin,deities of war in Korean religion
Q5648155,Hani,deity from Akkadian mythology
Q5666548,Ya'uq,Arabian diety
Q5686971,Last God,Manichaean deity
Q5699846,Jesus the Splendor,Pre-existent aspect of Jesus in Manichaeism
Q5704272,Hayyi Rabbi,transcendental deity of the Mandaeans
Q5960914,Kumatora,fictional character from Mother 3
Q5961087,Kyle Hyde,main character of the video games Hotel Dusk: Room 215 and Last Window: The Secret of Cape West
Q5961092,Kyle Madigan,
Q5969050,Barry,Pokémon trainer
Q5972451,Lee,fictional character in Street Fighter videogame
Q5972988,Lenne,Final Fantasy character
Q5976741,Lingering Will,fictional armour in the Kingdom Hearts series
Q5981827,Lucas,Pokémon trainer
Q5990656,Mallow,Super Mario RPG character
Q5996781,Marcus McCloud,fictional character from the Star Fox franchise
Q6011231,Meryl,
Q6025538,Mr. Everdred,fictional character in the Mother series
Q6025545,Mr. L,character in Paper Mario
Q6025619,Mr. X,character in Metal Gear
Q6030387,Princess Sally Acorn,Sonic The Hedgehog character
Q7124087,Paeon,Paeonian mentioned in Homers Iliad
Q7124090,Paeon,son of Endymion in Greek mythology
Q7124088,Paeon,son of Antilochus in Greek mythology
Q7124089,Paeon,physician of the gods in Greek mythology
Q7130455,Pandaie,daughter of Heracles in Greek mythology
Q7131663,Pantariste,mythical Greek warrior
Q7134950,Nisus,"Son of Hyrtakos in Greek mythology, companion of Euryalus"
Q7137015,Parias,mythological eponym of Parium
Q7139775,Parrhasius,mythical son of Lycaon
Q9076855,Amakusa Shiro Tokisada,fictional character from Samurai Shodown
Q9081541,Tal Rasha,character in Diablo
Q9087729,Tina Armstrong,fictional character from Dead or Alive
Q9095672,Wave the Swallow,Sonic the Hedgehog character
Q9097134,Yoko Suzuki,character in the Resident Evil Franchise
Q9097313,Yuthura Ban,
Q9097682,Zez-Kai Ell,
Q9098407,Angela Cross,character from Ratchet & Clank: Going Commando.
Q9161293,Assire var Anahid,fictional sorceress from the Witcher series
Q9163192,Azar Javed,fictional character from The Witcher
Q9208290,Impedimenta,character in Asterix
Q9295327,General Koskov,
Q9295686,Takuma Sakazaki,fictional character from Art of Fighting and The King of Fighters
Q9299714,Sora Takenouchi,character in Digimon
Q9300594,Astaroth,fictional character from Soulcalibur
Q9301789,Eggman Nega,Sonic the Hedgehog character
Q9302554,Giygas,fictional character from the EarthBound (Mother) series
Q9332599,Sabrina Glevissig,fictional sorceress from the Witcher series
Q9336804,Sigismund Dijkstra,fictional character from the Witcher series
Q9368466,Vesemir,fictional character from the Witcher series
Q9383380,Yarpen Zigrin,fictional character from the Witcher series
Q9391948,Zoltan Chivay,fictional character from the Witcher series
Q9609735,Amanra,fictional character from Age of Mythology
Q10268953,Duck King,fictional character from Fatal Fury and The King of Fighters
Q10271069,Eileen Galvin,video game character in Silent Hill 4: The Room
Q10272076,Tyra Elson,Metal Slug character
Q10274019,Ernest Baldwin,character in the video game Silent Hill 2
Q10278516,Evil Ash,
Q10282145,Fighting Wire Frames,
Q10288695,General Morden,Metal Slug character
Q10288972,George Trevor,fictional character from Resident Evil universe
Q10290746,Goutetsu,
Q10293049,Guri,fictional character in Star Wars
Q10293863,Happy Mask Salesman,character in The Legend of Zelda
Q10294970,Herbert P. Bear,Club Penguin character
Q10298052,Hon-Fu,fictional character from Fatal Fury
Q10298975,Hyakutaro Ichimonji,Metal Slug character
Q10313256,Juvia Lockser,fictional character from Fairy Tail
Q11917689,Dorceus,son of Hippocoon in Greek mythology
Q11921099,Sthenele,daughter of Acastus in Greek mythology
Q11921121,Aethra,mother of Theseus
Q11921796,Pheres,son of Jason and Medea
Q11925399,Henioche,daughter of Creon in Greek mythology
Q11925672,Hippasus,son of Ceyx and companion of Herakles
Q11940870,Peparethus,mythical son of Ariadne
